id,freq_min,freq_max,freq_std,mfcc_power,mfcc_mean,mfcc_std,mfcc_delta_mean,mfcc_delta_std,min_zero_crossing_rate,result
1,315,2247,535.56586689587812,117.57999945878727,19.593291474905346,55.607706874696937,0.22258590442256443,-0.14752143787833844,0.005859375,1
1,315,1008,199.13312130331309,169.56128312489668,19.381058514085257,58.206788822666958,0.027710660406327393,0.10014659649963117,0.0048828125,1
1,357,1134,262.44749474894974,141.1198084238606,20.258484979691218,59.664934006405424,-0.2308320371997728,-0.094844575786777685,0.00732421875,1
1,378,3087,949.60585902783896,152.24123967075516,16.673617647033712,53.759735974471369,-0.51202611152237221,-0.078631963312142658,0.00830078125,1
1,315,1827,378.20179158183441,136.66005883023578,19.006917612252995,55.159057263860042,-0.298226135980663,0.13663040315286767,0.00732421875,1
1,336,1911,386.00594777279832,123.58460553033268,19.620759707569967,51.588162459719697,-0.33264491682123043,-0.17598712312422288,0.0068359375,1
1,378,2961,727.30179068722373,120.80403676577323,19.984069152471527,57.504737837156028,-0.49099799686137841,0.19382104610898179,0.0078125,1
1,336,2037,528.49611544865809,106.91279897172299,17.822909255352283,57.041486859949948,-0.061843931196694811,0.12032030673290063,0.00732421875,1
1,315,2709,639.38016860080984,137.85936529026654,18.833865428207147,55.07784980653804,-0.26760712887491739,-0.021945466435733425,0.0048828125,1
1,315,1974,441.43533200656924,145.81363525512612,21.958827528828216,57.766948446003212,-0.0032443184156358607,-0.018050024499961945,0.00634765625,1
1,315,2058,591.02554936313879,106.42709528448043,17.471888463029337,52.816461089283649,-0.58980833379575259,0.24007681913521417,0.00634765625,1
1,336,2772,589.2586528851316,140.37160154061135,19.985223226238517,56.987792343607438,-0.58218885912372753,0.24867054645866224,0.00634765625,1
1,336,1470,313.95859599635111,129.7781202599279,20.6196498744225,59.959507957444679,-0.6274055248857241,0.065870506410545288,0.00732421875,1
1,357,2625,697.82745701449267,145.04032085933738,18.516071232203696,58.297615716353455,-0.45926206417526222,0.10988168427116839,0.0078125,1
1,336,1953,538.67532835187467,129.59578385858919,17.251218571716493,56.234461068747834,-0.071571488905324707,-0.1795613518559587,0.0087890625,1
1,357,2037,409.71473002566069,145.14624767278494,19.421243934305249,61.773679567887889,0.21225305067027647,-0.12078796118434217,0.0068359375,1
1,315,1659,349.02630183841444,154.2170542383013,19.429800877032971,58.170482797930987,-0.47221012624015635,-0.024498119953841723,0.0068359375,1
1,315,798,125.9533246881558,148.89271404916718,20.195896425681074,58.408043820206657,-0.36527261256542065,-0.0037963974337838417,0.00634765625,1
1,315,3150,862.90162524111054,133.16680452733107,17.707039713667811,56.402321706591188,-0.63637407648620703,0.00097834646247384194,0.00634765625,1
1,336,2877,613.54847760792302,139.06982740205422,18.568059638553294,58.534417415549449,1.0798386837978304,0.14653323057694712,0.00732421875,1
1,357,2121,559.52324747306966,136.62500345995227,19.741303267021053,57.438651078809976,-0.029671651184459771,0.051363862153515578,0.00732421875,1
1,315,2415,514.45606955307665,141.14159644129367,17.617693511231799,58.164485968562488,0.49430656690949254,0.16455781710709746,0.00439453125,1
1,336,924,146.25320509308506,150.81811633010878,20.548386824560328,59.677394547534654,0.29682793903265597,-0.020329763591264094,0.00537109375,1
1,315,2835,811.13540176717731,148.53685250441308,18.842147159548428,54.492479777569329,-0.25318205415293638,-0.12784764130421244,0.0068359375,1
1,336,987,161.28718348199757,205.37993002597383,21.302590056902588,60.213802890781658,0.17144748200039778,-0.11878564899882289,0.005859375,1
1,315,2226,473.2274400328028,150.45768097759634,19.659412474215031,56.355233778005186,-0.62990786463039827,-0.10316212940879448,0.0068359375,1
1,357,2835,705.62047164180262,99.323305743373709,16.539037273000861,55.237095406995699,0.6385122634535616,0.27335157651235942,0.005859375,1
1,357,1953,559.68515454871795,116.00950938293236,17.702981761150756,57.108859357889415,-1.2664886335619074,0.12184677278555966,0.00732421875,1
1,399,1953,386.71611862111996,131.82732707062388,18.599499275032919,59.904089993009507,-1.1441716274853921,-0.14660257486173697,0.0078125,1
1,315,1911,473.98334869882297,177.88561300991182,18.278306419483449,56.74962639092017,-0.61021845926387752,-0.12151351655073729,0.00634765625,1
1,315,2541,549.35025837000489,128.44376713218898,17.904322436394551,55.653560173628719,-0.57768203452440003,0.27258422650066944,0.005859375,1
1,378,2667,648.69268532950173,181.24512923451829,20.097459353078467,58.723254018687705,0.19551158139955885,0.44789525389833401,0.005859375,1
1,315,1554,368.69499589769322,145.41761275835864,22.275029603895266,59.206010157815832,-0.90176369647457677,-0.14010123203777672,0.00830078125,1
1,315,1134,205.8500667962,138.60464974220469,19.772824385497675,57.855008994375659,-0.29031073672897478,-0.1130774754125418,0.005859375,1
1,315,966,165.38572450433102,163.25160306587699,22.610476691765239,55.641510904862642,0.13359012563331774,-0.0042268999114045518,0.00244140625,1
1,315,3108,725.31542092650625,129.88497454607204,20.216484688856895,58.252884201428046,-0.4235167033436254,0.10005783120316926,0.00634765625,1
1,315,693,129.57358376408155,104.46113311348321,20.104815586688588,59.014316101031014,-0.27912052261016274,0.06690065011391369,0.00537109375,1
1,315,609,87.116301574389624,174.85384822893965,24.168355799697117,56.617214805649098,1.6233521746632007,0.32948184290862986,0.005859375,1
1,315,2730,613.37836426750437,157.65717635336111,20.681582671725433,59.753975181898241,-0.34766701692006069,0.094332665013057301,0.0048828125,1
1,315,1302,240.51147919859787,149.01163378932452,19.085310101323245,62.156948181762921,-0.29411421662467457,0.26910653082403058,0.00634765625,1
1,315,2793,672.20755723213938,118.56976196458663,17.394097649194425,56.425379485861974,-0.62616070729936135,-0.21680769327220825,0.00390625,1
1,336,2961,844.09812818178909,104.26141578611941,16.129234016827539,55.167406405876683,1.0533448784126278,-0.17328622583460457,0.00732421875,1
1,315,1617,414.34737841574429,113.94042101771085,18.854775207213915,55.578633209482518,0.86182215773909321,0.36098975459141353,0.0068359375,1
1,378,2037,377.40708707574635,139.58731940896945,18.601368597353989,57.927233717835307,0.1629780509932946,-0.36219560546482915,0.00634765625,1
1,357,1260,208.73880542172529,157.06567001278043,20.362724708624537,60.463033577775633,-0.43095424248584424,0.091217263551482353,0.00732421875,1
1,315,2394,618.07185392072051,119.80966992678584,17.405323012167059,54.934748068027815,0.99317918175028574,-0.036623359694061913,0.005859375,1
1,378,1974,490.10305038838516,125.41028855480826,16.033515767773036,56.086928672215308,0.17698532458594499,-0.17018928689208959,0.0087890625,1
1,336,1029,213.25198311973153,161.08115916346765,19.51128961408029,56.996109549533635,-0.29575813498733439,0.024468090017231027,0.0078125,1
1,315,1890,436.52061806975394,201.2180848760199,20.541054090525456,58.70803106625732,1.9037111186522495,0.065618380367310561,0.0048828125,1
1,315,1890,360.61613940587853,121.57640726108214,20.0437256059469,55.456456789121461,0.64876914790222373,-0.20257213207239663,0.00390625,1
1,357,2835,592.75817160120198,140.4607339482076,17.875157236998046,58.412906214363382,-0.33957480838141119,-0.042518165509004113,0.00830078125,1
1,399,2940,763.64559525719085,149.30171357073451,17.807818647503041,55.787046239423539,-0.11021003598648366,-0.03788696592755305,0.00634765625,1
1,336,3171,797.74196956158698,119.45449814623295,18.642510984407956,56.494629545809921,0.21523262149812455,-0.064663693696812893,0.00390625,1
1,315,2835,833.6390012319481,146.80607562500984,18.809358313181072,54.256305060053755,-0.52087969671150569,-0.0023835414758154316,0.0048828125,1
1,315,2037,491.44038295606111,150.79784620515238,21.562663916751198,57.447868709646471,-1.2177331513942913,-0.33793840170319361,0.005859375,1
1,315,1995,390.61632527764016,162.30366955177479,21.634162539495289,61.167396611757376,-0.27797595533276198,0.34610268171451886,0.00537109375,1
1,315,2919,818.00660908088025,146.68120015283395,17.777684485343777,53.684209512318489,-0.08763137643330042,0.16088856409447583,0.0078125,1
1,336,3087,778.75864755511293,111.21923337081077,16.988890579578793,56.795881000434022,0.16677645149637896,0.20238577390529355,0.0048828125,1
1,315,2142,524.17615359724255,140.23835732239559,19.523290860479964,61.101022488723153,-1.2937771967722691,-0.13536641852144474,0.00439453125,1
1,315,819,132.10541245535705,183.04397791809598,20.883713790132628,58.677757485221157,0.074593332114838914,-0.16592976093580275,0.00390625,1
1,357,2478,753.04996415955713,152.94626055811807,19.599926360505261,56.475789756768023,0.033032940891587703,-0.042971668537939295,0.0029296875,1
1,336,3150,665.2899244643271,153.71239682744346,21.712664134892755,57.532511835935168,-0.81002488448520704,0.19988105575473808,0.005859375,1
1,336,2835,857.29023408326861,121.65071057462661,15.49336375288366,56.230839877058365,-1.5797859086341191,-0.1151100977476546,0.00732421875,1
1,357,3171,820.81552829359248,161.3978698509672,18.056327122107376,56.961309289102275,0.71103036876066494,0.15084977495498167,0.00537109375,1
1,336,3024,810.59006285544854,165.82541339499343,18.580919822421485,55.202812709649784,-0.48808052861080747,-0.049009048204945664,0.00732421875,1
1,315,756,126.10249737316863,165.55477126185241,22.293864476634678,57.807330239035984,-1.0134579935142769,0.12804625949097626,0.00390625,1
1,315,2730,775.49638297028832,176.69128620005662,20.057250540221794,58.386696729913844,-0.96191153431432797,-0.42326191802688728,0.00439453125,1
1,336,1764,452.1573288137659,126.15529572414155,17.992816100242823,55.07329268598302,0.50223616001163607,0.10485458816964317,0.005859375,1
1,315,1638,372.07887119605772,139.07405543262109,18.552729495408421,60.792096046395457,0.93314204895059027,-0.067105271384024973,0.0068359375,1
1,357,1596,293.89098324821407,138.91723621590745,19.851579135927576,58.301237859398647,-0.21726776745440182,-0.011587679825800525,0.00537109375,1
1,378,2961,620.36859229930292,154.24761960448231,17.090093486711936,59.614394339901487,-0.14275175198994897,0.16586220490075174,0.0087890625,1
1,378,3108,686.2397540218725,171.65289139545089,21.415951579414298,58.747781205265319,-0.053096532705352618,-0.07968283445001649,0.0048828125,1
1,315,1848,492.9670500111485,178.46397713628627,22.337710835838717,59.586544465938623,-0.19396512999314103,-0.064135853048989888,0.0068359375,1
1,315,2583,532.16401343014786,171.36871850876364,19.150176012038006,56.957604081740413,0.087379718825984568,-0.18439989512105565,0.0068359375,1
1,315,2142,430.99995359628514,145.00400447446054,18.292168472571372,57.852749997844725,-0.1294938677924822,-0.21165650178284426,0.0048828125,1
1,315,1407,292.34953394866221,203.69988053204256,21.629465506671792,57.24386098322654,0.40192753918224661,0.027088896550722111,0.005859375,1
1,378,3150,799.98624988183394,175.04044487856737,18.204318712287005,55.682339120438449,-0.23868691390956709,0.041941777612301466,0.00634765625,1
1,336,2751,761.85730947468107,145.5420870005741,16.484606010398686,55.86448918963066,0.6741561076336221,-0.12149888004227952,0.00634765625,1
1,399,3066,808.87384822588376,153.23213661748974,15.827287176814817,57.223754887983716,0.0603594832200657,0.18673018541944125,0.005859375,1
1,315,3171,711.18396990740325,127.4597821059422,17.29456013982497,58.870423627249806,0.037521007267566013,0.12420816978790747,0.0048828125,1
1,315,1743,327.73626973528576,145.47274936548041,20.467286697381567,58.619506873013854,-0.82397492363243707,-0.22250775506069728,0.00537109375,1
1,357,1911,540.81693760458347,135.01496757443971,19.006413198247472,53.41957701915188,-0.72712812127123783,0.29518593253372499,0.0068359375,1
